title,url,mp_name,rejected_type,rejected_reason,rejected_time
做时间的朋友，静待陌上花开,https://mp.weixin.qq.com/s/eZHVoUqj3LlJ3lodz3xFCw,有态度的精蒜湿,🙅‍ 不选,纯感性标题，无任何保险或金融关键词，属于无效内容。,2026-04-27 16:01:08
香港保险公司会破产吗？,https://mp.weixin.qq.com/s/eKOlQv1cKZqpXdsOTvg_XA,伟伟说投资,🙅‍ 不选,涉及保险公司倒闭破产传闻（系统性风险），根据规则属于剔除范围。,2026-04-27 16:01:08
见证历史，五年定存利率降到0，银行存款利率加速下调！,https://mp.weixin.qq.com/s/A32gZOvMfPe-4t9nmuIaoA,伟伟说投资,🙅‍ 不选,纯内地视角下的存款降息讨论，根据规则属于剔除范围。,2026-04-27 16:01:08
中国银行存够100万，月月躺收4166元（预期）,https://mp.weixin.qq.com/s/lVDgG3ihuG0OWm7X--KnLg,伟伟说投资,🙅‍ 不选,纯银行存款/理财内容，无港险相关性。,2026-04-27 16:01:08
存款到100万后，请立刻放下这个习惯！否则回到起点！,https://mp.weixin.qq.com/s/GaVAnIxgx1K2aCaWWoWK_Q,伟伟说投资,🙅‍ 不选,纯理财碎碎念，无港险相关关键词。,2026-04-27 16:01:08
淘到宝了！没有哪个南京长辈，能拒绝这家神仙养老社区！,https://mp.weixin.qq.com/s/7ekLAdUHrULrFLnk8p58OQ,伟伟说投资,🙅‍ 不选,涉及内地特定城市（南京）的养老社区，与港险无关。,2026-04-27 16:01:08
3. 确认过眼神，是保诚！,,未知公众号,匹配失败,无法找到相似度超过95%的原始文章,2026-04-27 16:01:08
6. 高净值客户最青睐的香港保险出现了……,,未知公众号,匹配失败,无法找到相似度超过95%的原始文章,2026-04-27 16:01:08
10. “养龙虾”突然爆火，我劝你先养只“香港保单”！,,未知公众号,匹配失败,无法找到相似度超过95%的原始文章,2026-04-27 16:01:08
11. 2天成交3亿！太保「X安逸」刷屏！买不到怎么办？,,未知公众号,匹配失败,无法找到相似度超过95%的原始文章,2026-04-27 16:01:08
12. 香港保险的底气是严监管给特，三家经纪行被处罚！,,未知公众号,匹配失败,无法找到相似度超过95%的原始文章,2026-04-27 16:01:08
13. 风浪越大，香港越贵！,,未知公众号,匹配失败,无法找到相似度超过95%的原始文章,2026-04-27 16:01:08
15. 香港保险，根本不是保险,,未知公众号,匹配失败,无法找到相似度超过95%的原始文章,2026-04-27 16:01:08
16. 友邦2025年成绩单出炉，背后隐藏四大核心要点！,,未知公众号,匹配失败,无法找到相似度超过95%的原始文章,2026-04-27 16:01:08
17. 爆火！平安能投资海外的保险，到底什么来头,,未知公众号,匹配失败,无法找到相似度超过95%的原始文章,2026-04-27 16:01:08
18. 买香港保险，投保人，被保人，受益人，一定不能写错！,,未知公众号,匹配失败,无法找到相似度超过95%的原始文章,2026-04-27 16:01:08
19. 盛利2 PK 星河尊享2，谁是两年交之王,,未知公众号,匹配失败,无法找到相似度超过95%的原始文章,2026-04-27 16:01:08
21. 手里有美金，买美元存款还是买港险？,,未知公众号,匹配失败,无法找到相似度超过95%的原始文章,2026-04-27 16:01:08
22. 点开秒懂，香港保险的计划书，到底怎么看？,,未知公众号,匹配失败,无法找到相似度超过95%的原始文章,2026-04-27 16:01:08
23. 10年前热卖的香港分红险，现在分红实现了多少？,,未知公众号,匹配失败,无法找到相似度超过95%的原始文章,2026-04-27 16:01:08
27. 4月香港分红险｜最新优惠全（汇总）,,未知公众号,匹配失败,无法找到相似度超过95%的原始文章,2026-04-27 16:01:08
28. 2026香港保险：监管升级与财富“安全港”,,未知公众号,匹配失败,无法找到相似度超过95%的原始文章,2026-04-27 16:01:08
30. 港险新规：海外华人无需赴港也能投保,,未知公众号,匹配失败,无法找到相似度超过95%的原始文章,2026-04-27 16:01:08
31. 富饶万家深度解析：高收益背后的三个关键抉择,,未知公众号,匹配失败,无法找到相似度超过95%的原始文章,2026-04-27 16:01:08
32. 5.01%保证收益，立桥智选储蓄保,,未知公众号,匹配失败,无法找到相似度超过95%的原始文章,2026-04-27 16:01:08
33. 香港储蓄保险购买避坑指南：专业经纪人的硬核审视清单,,未知公众号,匹配失败,无法找到相似度超过95%的原始文章,2026-04-27 16:01:08
34. 2026保诚分红发布会｜全线利好，稳赢未来,,未知公众号,匹配失败,无法找到相似度超过95%的原始文章,2026-04-27 16:01:08
35. AXA安盛2025年业绩亮眼，多项核心指标创新高,,未知公众号,匹配失败,无法找到相似度超过95%的原始文章,2026-04-27 16:01:08
36. 2025全球富翁迁徙图鉴：香港，为何成为“新宠”？,,未知公众号,匹配失败,无法找到相似度超过95%的原始文章,2026-04-27 16:01:08
37. 3月香港保险优惠速览｜10家保司核心优惠一句话总结,,未知公众号,匹配失败,无法找到相似度超过95%的原始文章,2026-04-27 16:01:08
38. 太保鑫安逸｜锁定3.5%保证复利，稀缺额度抢藏！,,未知公众号,匹配失败,无法找到相似度超过95%的原始文章,2026-04-27 16:01:08
39. 石油危机引爆，全天候能扛的住吗？,,未知公众号,匹配失败,无法找到相似度超过95%的原始文章,2026-04-27 16:01:08
40. 【港险百科】2026香港保险100问全解,,未知公众号,匹配失败,无法找到相似度超过95%的原始文章,2026-04-27 16:01:08
41. 不止分红险，香港重疾险也很出圈…,,未知公众号,匹配失败,无法找到相似度超过95%的原始文章,2026-04-27 16:01:08
42. 为什么推荐配置香港重疾险，一文读懂,,未知公众号,匹配失败,无法找到相似度超过95%的原始文章,2026-04-27 16:01:08
43. “跨境投保”新政持续加码，港险再迎实质性利好！,,未知公众号,匹配失败,无法找到相似度超过95%的原始文章,2026-04-27 16:01:08
44. 很少有人讲透的香港储蓄险逻辑！,,未知公众号,匹配失败,无法找到相似度超过95%的原始文章,2026-04-27 16:01:08
45. 香港保险 VS 美元定存，该如何选择？,,未知公众号,匹配失败,无法找到相似度超过95%的原始文章,2026-04-27 16:01:08
46. 一张香港保单传三代，还能防子女败家？,,未知公众号,匹配失败,无法找到相似度超过95%的原始文章,2026-04-27 16:01:08
47. 买香港储蓄险，到底在买什么？,,未知公众号,匹配失败,无法找到相似度超过95%的原始文章,2026-04-27 16:01:08
48. 刚刚宣布，支持香港保险公司在深圳设立公司,,未知公众号,匹配失败,无法找到相似度超过95%的原始文章,2026-04-27 16:01:08
49. 惊！香港储蓄险，为什么5年期最火？真相藏在这里,,未知公众号,匹配失败,无法找到相似度超过95%的原始文章,2026-04-27 16:01:08
50. 不用跑香港！港险提取、理赔、续保一站式全搞定,,未知公众号,匹配失败,无法找到相似度超过95%的原始文章,2026-04-27 16:01:08
周大福匠心飞越深度测评，市场收益第一的产品，能买吗？,https://mp.weixin.qq.com/s/Yev4sjx5bSVWKfjLSaI98Q,蓝星探险,已删除,"文章已被删除或无法访问，生成了""未命名文章""",2026-05-03 16:21:55
香港内地跨境资金进出，6种方式全攻略,https://mp.weixin.qq.com/s/GGKYtHw4hOFzlGHPFV4Y1g,蓝星探险,🙅‍ 不选,涉及“资金进出”，触及“资金出境”等政策红线，无条件剔除。,2026-05-03 16:22:30
重磅预警！境外补税大严查！这类资产竟成免税“避风港”,https://mp.weixin.qq.com/s/jy5mgOibq8lH37rzU4l-WQ,港险渠道,🙅‍ 不选,涉及“补税”、“免税/避税”等税务敏感词汇，触及政策红线。,2026-05-03 16:22:30
太平洋王炸年金，今年存200万，每年保证领5万利息，锁定2.5%年利率，领一辈子！！！,https://mp.weixin.qq.com/s/oZZjsPu5K47wY-1oxuTi9g,小冯妮儿聊港险,🙅‍ 不选,标题提及“锁定2.5%年利率”且为“年金”，明显属于内地保险视角（港险通常为美元分红，利率非此表述），故剔除。,2026-05-03 16:22:30
离谱！40岁交2.9万美金，竟能撬动200万美金身故保障，新加坡保险上大分！,https://mp.weixin.qq.com/s/tltYAYn5AlLL3XosrrzNsQ,小冯妮儿聊港险,🙅‍ 不选,明确讨论“新加坡保险”，不属于香港保险业务范畴。,2026-05-03 16:22:30
投资江湖：五大门派，你属于哪一派？,https://mp.weixin.qq.com/s/a8foSOqZdXqb5Gyc0pbZmg,有态度的精蒜湿,🙅‍ 不选,标题过于宽泛，属于个人碎碎念或泛理财，与港险业务关联度低。,2026-05-03 16:22:30
恒生科技笑话集锦~,https://mp.weixin.qq.com/s/6Edb2KD-R-S212KiGBpJ_w,有态度的精蒜湿,🙅‍ 不选,纯碎碎念/娱乐内容，与保险业务无关。,2026-05-03 16:22:30
炸了 | 韩股涨56%，台股突破4万点，日股再创历史新高！,https://mp.weixin.qq.com/s/kTZngMsV0NFtEf8lHQmhDA,有态度的精蒜湿,🙅‍ 不选,纯外部股市动态，无港险相关性。,2026-05-03 16:22:30
二宝蛋仔满月啦！10年保险老兵的“硬核”双配育儿经~,https://mp.weixin.qq.com/s/EYM2q3iBZuZB5ohqTcFtnw,有态度的精蒜湿,🙅‍ 不选,个人碎碎念，低价值内容。,2026-05-03 16:22:30
终结“定义乱象”！香港重疾险迎来统一标准，9月1日起实施！,,未知公众号,匹配失败,无法找到相似度超过95%的原始文章,2026-05-03 16:22:30
人民币狂飙，手里的海外资产缩水了？,https://mp.weixin.qq.com/s/DRBaICNV7Ss7KrMmNFH48Q,有态度的精蒜湿,已删除,"文章已被删除或无法访问，生成了""未命名文章""",2026-05-03 21:28:53
香港重疾险大变天！9月1日起全面改革,https://mp.weixin.qq.com/s/5wCcLfcCtCUFg8qehXuiyw,蓝星探险,🙅‍ 不选,虽然涉及香港保险，但属于重疾险范畴，不属于分红险/储蓄险核心业务，且标题具有煽动性，不符合精准映射要求。,2026-05-03 21:29:19
内地胜诉，如何执行香港资产？,https://mp.weixin.qq.com/s/EBY_YETqJ-QA7tPUU-LJ0w,港险渠道,🙅‍ 不选,涉及跨境法律诉讼与资产执行，属于法律风险范畴，非保险业务核心且具有潜在合规敏感性。,2026-05-03 21:29:19
香港⇄内地跨境转账10种方式全攻略,https://mp.weixin.qq.com/s/Uvm2bPRQzMsgZLym1xH-Eg,港险渠道,🙅‍ 不选,触碰政策红线，涉及“跨境转账”和资金流动攻略，属于无条件剔除的范畴。,2026-05-03 21:29:19
不止分红险，香港重疾险也很出圈…,https://mp.weixin.qq.com/s/8CH963e8ffrUNUXJGl0u3Q,崔伟说投资,🙅‍ 不选,核心讨论对象是重疾险，不符合分红险/储蓄险的业务映射目标。,2026-05-03 21:29:19
为什么推荐配置香港重疾险，一文读懂,https://mp.weixin.qq.com/s/YBTBC8_oTr4Iqs0SfZ-rpg,崔伟说投资,🙅‍ 不选,主题为重疾险科普，非储蓄分红类业务，故剔除。,2026-05-03 21:29:19
美债 “稳赚不赔” 梦碎了,https://mp.weixin.qq.com/s/2wmifs-BcrKn5Uulwogbdg,有态度的精蒜湿,🙅‍ 不选,纯宏观金融/美债讨论，未直接关联香港保险业务。,2026-05-03 21:29:19
抛开宏观叙事，回归搞钱本质 | 聪明人“中美同时下注”,https://mp.weixin.qq.com/s/lljdWkW8LkogMSDLouSCwQ,有态度的精蒜湿,🙅‍ 不选,标题过于宽泛且带有强烈的投资引导色彩，未明确指向港险业务。,2026-05-03 21:29:19
被骗了！美股也曾死守1000点整整16年……A股还要熬多久？,https://mp.weixin.qq.com/s/hRQUM0fxLsydp0xI3QeWtw,有态度的精蒜湿,🙅‍ 不选,涉及美股、A股对比，属于证券投资类内容，与港险无关。,2026-05-03 21:29:19
亲测 | 二胎刚落地，我竟从保险公司“薅”了2万块？！,https://mp.weixin.qq.com/s/rW40qFKWmIYXjPWCQQxuDw,有态度的精蒜湿,🙅‍ 不选,内容疑似生育津贴或医疗理赔，与分红储蓄险业务不符。,2026-05-03 21:29:19
国家队25年把100万变600万，凭什么？,https://mp.weixin.qq.com/s/RXb68Qx358s6sgbp8pJzqw,有态度的精蒜湿,🙅‍ 不选,涉及“国家队”（通常指社保或主权基金），属于内地宏观或社保话题，与港险无关。,2026-05-03 21:29:19
他看出了，钱真的会变少吗？,https://mp.weixin.qq.com/s/R8u9EyYhduoVSXHp6Iy55A,伟伟说投资,🙅‍ 不选,标题党严重，无实质业务关键词，且无法判断相关性。,2026-05-03 21:29:19
国债存20年才给2.2%！换个国企年金，每年吃3.15%,https://mp.weixin.qq.com/s/B2dVP-zZZ8uY5rqwQxTq5w,伟伟说投资,🙅‍ 不选,明确提到“国企年金”，属于内地保险产品，非香港保险。,2026-05-03 21:29:19
他担心保险公司会不会破产，收不到钱怎么弄？,https://mp.weixin.qq.com/s/1szQ_KHxcwcDVbX9815v4g,伟伟说投资,🙅‍ 不选,涉及保险公司倒闭破产传闻，属于系统性风险讨论，根据规则予以剔除。,2026-05-03 21:29:19
解锁澳门保单融资：高净值资产配置新利器，门槛与条件全解析,https://mp.weixin.qq.com/s/wtZRQBuKCBLjrNb_A5CC0Q,港险渠道,🙅‍ 不选,保单融资涉及杠杆借贷及复杂的跨境金融操作，且澳门保单非本任务核心（香港分红险），属于合规敏感或低相关性内容。,2026-05-06 15:12:56
韩国国运来了？,https://mp.weixin.qq.com/s/QmqcK2pgWZqs8rma-dVe4w,有态度的精蒜湿,🙅‍ 不选,标题内容与香港保险、分红险完全无关，属于无效内容。,2026-05-06 15:12:56
好消息！香港恒生银行放开内地客手机线上开户，5 分钟下户！,https://mp.weixin.qq.com/s/QNAk_rptFEDX7F7SxsFhEQ,港险宝宝PRO,🙅‍ 不选,属于纯银行开户攻略，且涉及敏感的跨境开户操作，根据安全守门原则予以剔除。,2026-05-10 16:01:00
中国银行开门红，40岁存200万，43岁每年领10万利息，本金安全，写进合同！,https://mp.weixin.qq.com/s/hSs8GYrgYIFa5V_HCHsAqA,小冯妮儿聊港险,🙅‍ 不选,标题明确为'中国银行'，属于纯内地银行理财/保险视角，不含港险对比，属于无效内容。,2026-05-10 16:01:00
重磅炸场！香港重疾险「宽松时代」倒计时：9月1日起，这些病再也难赔了！,https://mp.weixin.qq.com/s/BNhwccNdeSsH186M7ysxVQ,港险渠道,🙅‍ 不选,本任务核心为“分红险/储蓄险”，该标题涉及重疾险理赔政策变动，且带有恐慌营销色彩，不属于核心业务文件夹。,2026-05-13 20:32:05
香港10款重疾险，“儿童疾病”具体病种,https://mp.weixin.qq.com/s/Pg7cGw6aEImNYfDIqbReBg,香港保险行业资讯,🙅‍ 不选,涉及重疾险病种对比，不属于分红险/储蓄险业务范畴。,2026-05-13 20:32:05
香港10款重疾险，“轻症”具体病种,https://mp.weixin.qq.com/s/3xOFSn0PZ_1NLu3fCMuY0Q,香港保险行业资讯,🙅‍ 不选,涉及重疾险病种对比，不属于分红险/储蓄险业务范畴。,2026-05-13 20:32:05
香港10款重疾险，“重症”具体病种,https://mp.weixin.qq.com/s/IVP331WzuSjD-4HQGJVUhg,香港保险行业资讯,🙅‍ 不选,涉及重疾险病种对比，不属于分红险/储蓄险业务范畴。,2026-05-13 20:32:05
家庭顶梁柱必备：35岁用3.43万美金换200万美金保障，58倍杠杆！,https://mp.weixin.qq.com/s/vpUPMVD2EJAoWQA3uAsXnw,小冯妮儿聊港险,🙅‍ 不选,高杠杆保障通常指代寿险或重疾险，非分红储蓄类理财逻辑。,2026-05-13 20:32:05
5.12特种兵当天往返香港开卡，1H速通汇丰,https://mp.weixin.qq.com/s/UEgdI0IIFeJk0NB2BgxJjw,小冯妮儿聊港险,🙅‍ 不选,纯银行开卡攻略，属于安全红线中的无效/低价值内容。,2026-05-13 20:32:05
一位37岁老父亲的碎碎念，也是真心话~,https://mp.weixin.qq.com/s/QDoPryBHg5hR0knoNwXhzw,有态度的精蒜湿,🙅‍ 不选,个人碎碎念，属于无效/低价值内容。,2026-05-13 20:32:05
达利欧最新警告：未来3到5年，最危险的不是衰退,https://mp.weixin.qq.com/s/EibDae8DEGqgtPu3TCJ_TA,有态度的精蒜湿,🙅‍ 不选,宏观经济评论，与香港保险业务无直接映射关系。,2026-05-13 20:32:05
2024年我曾亏到165万，今天账户创了历史新高,https://mp.weixin.qq.com/s/-Kl5qqQyZmA3kE9Iti7Zfw,有态度的精蒜湿,🙅‍ 不选,个人投资感悟，无港险相关性。,2026-05-13 20:32:05
在河南每月退休工资2000元够花吗？,https://mp.weixin.qq.com/s/dgs14eE8yh2A0_JOD0-98Q,伟伟说投资,🙅‍ 不选,纯内地视角话题，不符合港险业务定位。,2026-05-13 20:32:05
保险相对来说是实实在在的，收益可以看得见摸得着的,https://mp.weixin.qq.com/s/dNYYL3e9uEpGXFJNNotSvw,伟伟说投资,🙅‍ 不选,泛泛而谈的保险观念，缺乏具体的港险映射价值。,2026-05-13 20:32:05
他经历了，存款利率越来越低,https://mp.weixin.qq.com/s/WPXqjxGVyEI7SjVPmXZS9Q,伟伟说投资,🙅‍ 不选,纯内地存款降息视角，属于第一步剔除的无效内容。,2026-05-13 20:32:05
活到90多岁依然精神矍铄，这对老夫妻的3条长寿铁律，建议所有中年人看看,https://mp.weixin.qq.com/s/sdiooaG1IYNyj4kT7o8XfA,伟伟说投资,🙅‍ 不选,养生/生活方式类内容，与保险业务无关。,2026-05-13 20:32:05
7. 好消息！香港汇丰、恒生银行可以丝滑开户了！最快当场拿卡,https://mp.weixin.qq.com/s/12H_JaGCFDDgv5BnzUzy5A,崔伟说投资,🙅‍ 不选,纯银行开户攻略，且涉及敏感的“开户”关键词，不属于保险业务核心。,2026-05-16 01:07:52
9. 香港10款重疾险，“原位癌”具体病种,,未知公众号,🙅‍ 不选,属于重疾险分类，本任务核心为“分红险/储蓄险”，重疾险属于无关内容。,2026-05-16 01:07:52
12. 2026.5.9香港开卡已回：拿下汇丰＋中银！,,未知公众号,🙅‍ 不选,纯银行开卡攻略，属于无效/低价值内容。,2026-05-16 01:07:52
13. 无需预约！汇丰香港自助开户攻略，10-15 分钟拿卡,https://mp.weixin.qq.com/s/GMRkCyZNdIF3Wyw1RQRilA,港险圈研究院,🙅‍ 不选,纯银行开户攻略，属于无效/低价值内容。,2026-05-16 01:07:52
14. 太保家园参访随感 | 努力搞钱吧~,,未知公众号,🙅‍ 不选,涉及“太保家园”通常指内地养老社区，且属于个人随笔感悟，价值度低。,2026-05-16 01:07:52
"15. 存50,100万，生场病很快就花光了",,未知公众号,🙅‍ 不选,标题倾向于重疾或医疗险引导，且无明确港险特征，属于低价值内容。,2026-05-16 01:07:52
18. 3.9%+1.75%国企新年金，第2年就领取，终于来了！,https://mp.weixin.qq.com/s/jDApLTmKQdHjHMOop1sumw,伟伟说投资,🙅‍ 不选,从收益率描述看（3.9%）属于典型的内地保险特征，非港险分红逻辑。,2026-05-16 01:07:52
20. 他想明白了，买保险到底难在哪里？,,未知公众号,🙅‍ 不选,标题过于模棱两可且带有个人碎碎念性质，无实质港险映射点。,2026-05-16 01:07:52
11. 50万给孩子存教育金，这样存一辈子都花不完~,,未知公众号,匹配失败,无法找到相似度超过95%的原始文章,2026-05-16 01:07:52
16. 香港保险在内地靠谱吗？安全吗？,,未知公众号,匹配失败,无法找到相似度超过95%的原始文章,2026-05-16 01:07:52
17. 突发！银行又降息，现在还有3%+的储蓄吗？,,未知公众号,匹配失败,无法找到相似度超过95%的原始文章,2026-05-16 01:07:52
21. 他算明白了，美元也分真假！,,未知公众号,匹配失败,无法找到相似度超过95%的原始文章,2026-05-16 01:07:52
24. 内地人去香港买储蓄险，安全合法吗？会不会踩坑？,,未知公众号,匹配失败,无法找到相似度超过95%的原始文章,2026-05-16 01:07:52
香港10款重疾险，“原位癌”具体病种,https://mp.weixin.qq.com/s/4gvmf0U-qWEo9sJ0ACJXdw,香港保险行业资讯,🙅‍ 不选,本文核心内容为重疾险病种对比，不属于分红险/储蓄险核心业务范畴，且未涉及热门产品映射。,2026-05-16 12:11:17
2026.5.9香港开卡已回：拿下汇丰＋中银！,https://mp.weixin.qq.com/s/DHoeNRSU0rH6ouuLbSulbg,小冯妮儿聊港险,🙅‍ 不选,属于纯银行开卡攻略，且涉及敏感的跨境账户操作，根据安全守门原则予以剔除。,2026-05-16 12:11:17
"存50,100万，生场病很快就花光了",https://mp.weixin.qq.com/s/q3i5_xgrpfJ2o1LoThhclQ,伟伟说投资,🙅‍ 不选,内容偏向重疾或医疗险的必要性讨论，不属于分红储蓄险核心映射范围。,2026-05-16 12:11:17
